AddressID,CpID,Type,Addr1,Addr2,Addr3,City,Region,PostalCd,Country,Telephone,Fax,Email,MobilePhone,InvoiceAddr,RemitToAddress,isBillingAddressOnly,BillingEmail
403175,1135,1001 WEST FLOYD STREET,GREENSTAR RECYCLING,1001 West Floyd Street,,New Albany,IN,47150,US,,,,NULL,N,0,0,
403176,1364,YORK PA,PENN WASTE RECYCLING,85 Brick Yard Rd,,Manchester,PA,17445,US,(717) 577-8202,,Tbrenneman@pennwaste.com; ib@ucsincny.com ;ekelly@pennwaste.com; ppolukhin@pennwaste.com,NULL,N,0,0,
403177,1252,PINEWOOD PERENNIAL GARDENS,PINEWOOD PERENNIAL GARDENS,Pinewood Perennial Gardens,560 Sterling Lane,Cutchogue,NY,11935,US,631-734-6911,631-734-5380,scott@pinewoodperennials.com,NULL,N,0,0,
403178,1126,ALA - GREEN BAY,ALA RECYCLING INDUSTRIRES,200 Ninth Street,,Green Bay,WI,54303,,(617) 332-3280,(617) 332-3281,alagroup@alarecycling.com; kim@alarecycling.com; Daisy@alarecycling.com,,N,0,0,
403179,1365,PM RECYCLING INC,PM RECYCLING INC,24 East Mill Street,,Woonsocket,RI,2895,US,401-765-0330,,willpage@pmrecyclingpallets.com,NULL,N,0,0,
403180,1130,AJS RECYCLING - BARNEY RD,AJs RECYCLING,2828 Barney Rd,,Kalamazoo,MI,49004,,269-806-2406,,,NULL,N,0,NULL,NULL
403181,1130,AJS RECYCLING - KILGORE ROAD,AJs RECYCLING,3111 East Kilgore Road,,Kalamazoo,MI,49001-5519,,(269) 349-2681,,,NULL,N,0,NULL,NULL
403182,1258,"QRS, INC - MADISON","QRS, INC",630 Myatt Dr.,,Madison,TN,37115,US,(502) 634-8531,502-634-4331,mjanson@qrsrecycling.com;  pwilliams@qrsrecycling.com,NULL,N,0,0,
403183,1415,ALSIP,QUINCY RECYCLE PAPER,12313 South Lombard Lane,,Alsip,IL,60803,US,(708) 388-2362,,JDanker@quincyrecycle.com; hmalak@quincyrecycle.com; yk@ucsincny.com; JDeBoer@quincyrecycle.com,NULL,N,0,0,
403184,1415,NEW HAVEN,QUINCY RECYCLE PAPER,2210 Summit Drive,,New Haven,IN,46774,US,(260) 748-2560,,MMalloy@quincyrecycle.com; coconnell@quincyrecycle.com; ESavage@quincyrecycle.com; yk@ucsincny.com,NULL,N,0,0,
403185,1139,INDIANAPOLIS IN,WM RECYCLE AMERICA,2025 Stoutfilled West Dr.,,Indianapolis,IN,46241,US,317-381-0968,317-539-5383,rebates@raystrash.com;wsmith@raystrash.com;bmoench@raystrash.com,,N,0,0,
403186,1139,WHITESTOWN IN,WM RECYCLE AMERICA,6251 S Indianapolis Rd,,Whitestown,IN,46075,US,317-539-6770,317-539-5383,wsmith@raystrash.com; rsmith@raystrash.com; rebates@raystrash.com;bmoench@raystrash.com;crobinson@raystrash.com,NULL,N,0,0,
403187,1131,3325 FREDERICK BLVD,RDS,3325 Frederick Blvd.,,Portsmouth,VA,23704,US,540-400-6410,540-400-8266,mikefelker@rds-virginia.com,NULL,N,0,0,
403188,1366,RECYCLE CITY,RECYCLE CITY,891 Newark Ave,,Elizabeth,NJ,7208,US,917-648-7184,,pfanara@recycle-city.com; lcoronel@recycle-city.com,NULL,N,0,0,
403189,1417,ELKHART IN,"RECYCLING WORKS, INC.",605 Mason Street,,Elkhart,IN,46515-1492,US,(574) 606-2117,,chris.himes@wasteawaygroup.com,,N,0,0,
403190,1368,RHODE ISLAND RESOURCE RECOVERY,RHODE ISLAND RESOURCE RECOVERY,33 Shun Pike,,Johnston,RI,2919,US,(401) 942-1430,,jcalamia@wm.com,NULL,N,0,0,
403191,1132,RMR - HIGH POINT,RMR - HIGH POINT,2325 E Kivett Dr.,,High Point,NC,27260,US,336-884-7283,973-830-8256,pdrew@recyclingmr.com,NULL,N,0,0,
403192,1132,RMR - LOUISVILLE,RMR - LOUISVILLE,541 Industry Rd.- Suite 480,,Louisville,KY,40208,US,502-657-1090,,mwinkler@recyclingmr.com; Teri Thompson <tthompson@recyclingmr.com>,NULL,N,0,0,
403193,1132,RMR - PHILLY,RMR - PHILLY,7400 State Road,,Philadelphia,PA,19136,US,215-669-3186,,bwalker@recyclingmr.com,NULL,N,0,0,
403194,1132,RMR - RALEIGH,RMR - RALEIGH,1505 South Blount Street,,Raleigh,NC,27603,US,(919) 792-3999,,sfowler@recyclingmr.com,,N,0,0,
403195,1426,ROCK-TENN RECYCLING,ROCK-TENN RECYCLING,1775 S West Street,,Indianapolis Test,IN,46225,US,317 654 4744,,sjordan@rocktenn.com;TKelley@rocktenn.com;,NULL,N,0,0,
403196,1262,SANICO INC.,SANICO INC.,"5 Hutchinson Station Road,",,Phillipsburg,NJ,8865,US,(908)475-3300,(908)475-1185,19084751185@maxemailsend.com,NULL,N,0,0,
403198,1265,SMR FIBRE,EMPIRE RECYCLING CORP,172 Broad Ave,,Binghamton,NY,13904,US,607-729-1518,315-724-0167,bambi@empirerecycling.com,NULL,N,0,0,
403199,1419,SOUTH CENTRAL RECYCLING,PRO KS RECYCLING,725 E. Clark,,Wichita,KS,,US,(316) 282-0813,,meyer@mtelco.net,NULL,N,0,0,
403200,1267,PRESIDENT WILLIAMS RECYCLING - STINE,SOUTHERN SCRAP / PRES WMS,370 Stine Line,,Winchester,VA,22603,US,(540)662-0265,(540) 662-0265,recycle@southernscrap.net,,N,0,0,
403201,1372,STAPLES INC,STAPLES INC,85 Moosup Pond Road,NULL,Plainfield,CT,6374,US ,860-546-7171,NULL,alan.laflamme@staples.com,NULL,N,0,NULL,NULL
403202,1133,ENGINEERED RECYCLING CO,Engineered Recycling Co,4100 W 76th Street,Unit F,Chicago,IL,60652,,(704) 358-6700,,,NULL,N,0,NULL,NULL
403203,1133,STR AURORA WAREHOUSE- UPS & FEDEX,STR MATERIAL INC.,410 Rathbone Avenue,,Aurora,IL,60506,US,(630) 801-8850,(630) 801-8852,strmaterialinc@gmail.com,NULL,N,0,0,
403204,1271,TARPON PAPER COMPANY,TARPON PAPER COMPANY,6955 Cary Hamilton Road,,Theodore,AL,36582-2001,US,(251) 232-7801,(251) 964-6889,tommy.cicco@tarponpaper.com,NULL,N,0,0,
403205,1328,THE SUTTA COMPANY - AUSTIN,THE SUTTA COMPANY,8219 Springdale Rd,Suite 400,Austin,TX,78724,US,(541) 953-8235,(541) 895-2625,ccasey@sutta.com,NULL,N,0,0,
403206,1328,THE SUTTA COMPANY - CHICAGO,MID-AMERICAN PAPER RECYCLING,3865 West 41 Street,,Chicago,IL,60632,US,(541) 953-8235,(541) 895-2625,ccasey@sutta.com,NULL,N,0,0,
403207,1328,THE SUTTA COMPANY - OAKLAND,THE SUTTA COMPANY,1221 Third Street,,Oakland,CA,94607,US,(541) 953-8235,(541) 895-2625,ccasey@sutta.com,NULL,N,0,0,
403208,1328,THE SUTTA COMPANY - TACOMA,THE SUTTA COMPANY,2122 Port of Tacoma Road,,Tacoma,WA,98421,US,(541) 953-8235,(541) 895-2625,ccasey@sutta.com,NULL,N,0,0,
403209,1421,TOWN & COUNTRY DISPOSAL,TOWN & COUNTRY DISPOSAL,22820 S 291 Hwy,,Harrisonville,MO,64701,US,(816) 380-5595,(816) 380-5575,gerald@townandcountryrecycling.net,NULL,N,0,0,
403210,1374,TOWN OF BOURNE ISWM,BOURNE TRANSFER STATION,201 Mc Arthur Blvd,,Bourne,MA,2532,US,(508)759-0651,(508)759-0652,pcoulombe@townofbourne.com,NULL,N,0,0,
403211,1312,TRI-CITY WASTE PAPER,TRI-CITY WASTE PAPER,1501 Riverport Road,,Kingsport,TN,37660,US,(423) 246-7801,,tcwp@tricitywastepaper.com,NULL,N,0,0,
403212,1275,"TUCKAHOE NURSERIES, INC","TUCKAHOE NURSERIES, INC",148 Jefferson Rd.,,Elmar,NJ,8318,US,(609)861-0533,(609)861-0383,16098610383@maxemailsend.com,NULL,N,0,0,
403213,1422,USME LLC,"UNIVERSAL SCRAP METAL, INC",2500 West Fulton Street,,Chicago,IL,60612,US,(312) 582-1884,(312) 582-1876,Russ@usm-e.com,NULL,N,0,0,
403214,1424,"VIM RECYCLERS, LLP","VIM RECYCLERS, LLP",920 Rathbone Avenue,,Aurora,IL,60506-5506,US,(630) 892-0445,,jpratapas@vimrecyclers.com,NULL,N,0,0,
403215,1277,WASTE ALTERNATIVES,WASTE ALTERNATIVES,6050 East Hanna Avenue,,Indianapolis,IN,46203,US,(740) 397-7651,(740) 397-7649,imrecycling@wastealternatives.net,NULL,N,0,0,
403216,1117,361 CAMPGROUND ROAD,"NURRC, LLC",361 Campground Road,NULL,Spartanburg,SC,29303,US ,NULL,NULL,NULL,NULL,N,0,NULL,NULL
403217,1330,WESTERN PACIFIC PULP & PAPER,"SEWING COLLECTION, INC",1300 Lower Road,,Linden,NJ,7036,US,(800) 803-9777,(562) 803-6365,chrisz@wpppp.com; ralph.orsino@verizon.net,NULL,N,0,0,
403218,1376,PICK UP,WHITE ROSE FOOD SERVICES,580 Port Carteret Drive,,Carteret,NJ,7008,,(732) 541-5555,(732) 802-2820,bkess@whiterose.com,NULL,N,0,0,
403219,1377,"WASTE MANAGEMENT -  LAKEVILLE, MA",WM RECYCLE AMERICA,260 Kenneth Welch Drive,,Lakeville,MA,2347,US,(888) 964-9730,,jcalamia@wm.com,NULL,N,0,0,
403220,1377,"WASTE MANAGEMENT -  MIAMI, FL",WM RECYCLE AMERICA,3401 NW 110 Street,,Miami,FL,33167,US,(888) 964-9730,,CBaldwin@wm.com,NULL,N,0,0,
403221,1377,"WASTE MANAGEMENT -  RALEIGH, NC",WM RECYCLE AMERICA,1815 Capital Blvd,,Raleigh,NC,27604,US,(716) 626-7828,,MTomasze@WM.com,NULL,N,0,0,
403222,1377,"WASTE MANAGEMENT - ALLENTOWN, PA",WM RECYCLE AMERICA,799 Smith Street,,Northampton,PA,18067,US,610-262-6988,610-262-3236,Pam.HOrvath@greenstar-na.com; evalenti@wm.com; rp@ucsincny.com,NULL,N,0,0,
403223,1377,"WASTE MANAGEMENT - ARLINGTON, TX",WM  RECYCLE AMERICA,1923 Meridian St,,Arlington,TX,76011,US,704-690-9668,,shawley@wm.com; nyokofic@wm.com;khumes@wm.com,NULL,N,0,0,
403224,1377,"WASTE MANAGEMENT - AVON, MA",WM RECYCLE AMERICA,40 Ledin Drive,,Avon,MA,2322,US,716-626-7862,, JPowell3@wm.com,NULL,N,0,0,
403225,1377,"WASTE MANAGEMENT - BROCKVILLE, ON",WM RECYCLE AMERICA,1380 California Avenue,,Brockville,ON,K6V 6K8,US,(888) 964-9730,,jcalamia@wm.com,NULL,N,0,0,
403226,1377,"WASTE MANAGEMENT - CAROL STREAM, IL",WM RECYCLE AMERICA,550 N. Center Avenue,,Carol Stream,IL,60188,US,704-690-9668,,khumes@wm.com,,N,0,0,
403227,1377,"WASTE MANAGEMENT - COLUMBUS, OH",WM CANAL WINCHESTER,1006 Walnut Street,,Canal Winchester,OH,43110,US,260-854-4447,,Khumes@wm.com,NULL,N,0,0,
403228,1377,"WASTE MANAGEMENT - GRAYS LAKE, IL",WM RECYCLE AMERICA,30869 North Route 83,,Grayslake,IL,60030,US,(888) 964-9730,,khumes@wm.com,NULL,N,0,0,
403229,1377,"WASTE MANAGEMENT - LAKEWOOD, NJ",WM RECYCLE AMERICA,800 Towbin Ave,,Lakewood,NJ,8701,US,(888) 964-9730,,jcalamia@wm.com,NULL,N,0,0,
403230,1377,"WASTE MANAGEMENT - MADISON, WI",WM RECYCLE AMERICA,2200 Fish Hatchery Rd.,,Madison,WI,53713,US,260-854-4447,,Khumes@wm.com,NULL,N,0,0,
403231,1377,WASTE MANAGEMENT - OF THE PIEDMONT,WM RECYCLE AMERICA,3303 North Glenn Avenue,,Winston Salem,NC,27105,,(888) 964-9730,,cbaldwin@wm.com,NULL,N,0,0,
403232,1377,WASTE MANAGEMENT - REUTERS,WM RECYCLE AMERICA,20701 Pembroke Pines Road,,Pembroke Pines,FL,33029,,954-988-2626,,rp@ucsincny.com,NULL,N,0,0,
403233,1377,WASTE MANAGEMENT - RIVIERA BEACH,WM RECYCLE AMERICA,4735 Dyer Blvd,,Riviera Beach,FL,,,(888) 964-9730,,rp@ucsincny.com,NULL,N,0,0,
403234,1377,"WASTE MANAGEMENT - SPOKANE, WA",WM RECYCLE AMERICA,2902 S Geiger Blvd,,Spokane,WA,99224,US,(509) 535-0284,(509) 536-4403,rsteele2@wm.com,NULL,N,0,0,
403235,1377,"WASTE MANAGEMENT - SPRINGFIELD, MA",WM RECYCLE AMERICA,84 Birnie Ave,,Springfield,MA,1107,US,716-626-7821,866-647-5987,DFrase@wm.com,NULL,N,0,0,
403236,1120,HIGH POINT,RECYCLING MANAGEMENT RESOURCES -  NJ,2325 E Kivett Dr.,,High Point,NC,27260,,973-808-8255,,mmitchum@recyclingmr.com; pdrew@recyclingmr.com; angel@plasticrevolutions.com,NULL,N,0,0,
403237,1120,LOUISVILLE,RECYCLING MANAGEMENT RESOURCES -  NJ,541 Industry Rd Suite 480,,Louisville,KY,40208,,973-808-8255,,mmitchum@recyclingmr.com; mwinkler@recyclingmr.com,NULL,N,0,0,
403238,1120,RALEIGH,RECYCLING MANAGEMENT RESOURCES -  NJ,1505 South Blount Street,,Raleigh,NC,27603,,973-808-8255,,mmitchum@recyclingmr.com; khartman@recyclingmr.com,NULL,N,0,0,
403239,1124,DELIVERY ADDRESS,SOMERSET RECYCLING SERVICES,1 Recycle Way,,Somerset,KY,42503,US,,,,NULL,N,0,0,
403240,1379,ACTION RECYCLERS,ACTION RECYCLERS,2969 S Chase Ave.,,Milwaukee,WI,53207,US,414-727-5133,414-727-5141,moxman@actionrecyclers.net,NULL,N,0,0,
403241,1191,"ADC RESOURCES, INC - AUBURN","ADC RESOURCES, INC",2 Willey St.,,Auburn,NY,13021,US,(315) 507-3325,(315) 507-3170,bob@adcresourcesinc.com; psnell@adcresourcesinc.com,NULL,N,0,0,
403242,1191,"ADC RESOURCES, INC - MONTICELLO","ADC RESOURCES, INC",91 Landfill Drive,,Monticello,NY,12701-3835,US,(315) 507-3325,(315) 507-3170,bob@adcresourcesinc.com;  psnell@adcresourcesinc.com,NULL,N,0,0,
403243,1192,ADVANCED DISPOSAL ALPHARETTA,ADVANCED DISPOSAL,5680 Shirlee Industrial Way,,Alpharetta,GA,30004,US,678-710-2075,770-753-4988,Zachary Poucher <zpoucher@advanceddisposal.com>; Charlie Slade <cslade@advanceddisposal.com>; Nicole Mask <nmask@advanceddisposal.com>,NULL,N,0,0,
403244,1332,AMD PAPER RECYCLING,AMD PAPER RECYCLING,1092 Claridge Elliot Road,,Jeannette,PA,,US,412-400-1150,,,NULL,N,0,0,
403245,1288,ASHEVILLE WASTE PAPER CO INC,ASHEVILLE WASTE PAPER,304 Lyman St,,Asheville,NC,28801,US,828-252-6963,828-251-2860,mackenzie@ashewp.com,NULL,N,0,0,
403246,1380,BALCONES RECYCLING - AUSTIN,BALCONES RECYCLING,9301 Johnny Morris Drive,,Austin,TX,78702,US,512-472-3355,,Rgetter2@balconesresources.com,,N,0,0,
403247,1380,BALCONES RECYCLING - LITTLE ROCK,BALCONES RECYCLING,4501 Thibault Rd.,,Little Rock,AR,72206,US,501-490-0500,,jsaxton@natural-staterecycling.com; ib@scrapmanagement.com,,N,0,0,
403248,1315,REPUBLIC SERVICES - RALEIGH,BFI RALEIGH RECYCLERY,3909 Memo Ct,,Raleigh,NC,27610,US,919-669-3695,,EMichael@republicservices.com,NULL,N,0,0,
403249,1197,BUFFALO RECYCLERY,BUFFALO RECYCLERY,2321 Kenmore Ave # 1,,Buffalo,NY,14207-1361,US,(716) 614-3368,(716) 614-3382,john.beszczynski@awin.com,NULL,N,0,0,
403250,1198,"BUFFALO RECYCLING ENTERPRISES, LLC","BUFFALO RECYCLING ENTERPRISES, LLC",639 Hopkins Street,,Buffalo,NY,14220,US,716-405-1244,716-464-1148,hwiseman@modern-corp.com,NULL,N,0,0,
403251,1199,SUFFOLK VA,BUTLER PAPER RECYCLING INC,324 Newport Street,,Suffolk,VA,23439,US,(757) 539-2351,(757) 925-0874,GCrow@butlerpaper.com,NULL,N,0,0,
403252,1382,C & D RECYCLING,C & D RECYCLING,3282 N 35th St,,Milwaukee,WI,53216,US,414-871-1331,,canddrecyclingofwi@gmail.com,NULL,N,0,0,
403253,1430,INVOICE,ARROTIN PLASTIC MATERIALS INC,15012 Edgerton Road,,New Haven,IN,46774-9685,,(260) 493-0032,(260) 493-0065,terry@arrotin.com,NULL,Y,0,NULL,
403254,1128,BATTLE CREEK MI,FRANKLIN PLASTICS,1525 Hill Brady Rd.,,Battle Creek,MI,49037,US,269-966-8851,,travis@franklin-scrap.com; Leslie@franklin-scrap.com,,N,0,0,
403255,1431,INVOICE,RECYCLEFORCE,"1125 Brookside Ave, Suite D12",,Indianapolis,IN,46202,US,(317) 532-1367,,aking@recycleforce.org;wcarabano@ucsincny.com,NULL,Y,0,NULL,
403256,1258,QRS - NEW ALBANY,"QRS, INC",Riverside Facility,1001 West Floyd Street,New Albany,IN,47150,,(502) 634-8531,,mjanson@qrsrecycling.com;  pwilliams@qrsrecycling.com,NULL,N,0,0,
403257,1432,INVOICE,KUBE-PAK CORP,194 Route 526,,Allentown,NJ,8501,,(609) 259-3114,(609) 259-0487,jswanekamp@kubepak.com; aa@scrapmanagement.com,,Y,0,NULL,
403258,1136,INTERNATIONAL ALLOY - TROY,INTERNATIONAL ALLOY,279 Pike County Lake Road,,Troy,AL,36079,,(973) 543-0095,,traffic@scraptrader.com,NULL,N,0,0,
403259,1433,INVOICE,UCS,10612-D Providence Rd,#750,Charlotte,NC,28277,,(704) 251-8889,,ib@ucsincny.com; ab@ucsincny.com,NULL,Y,0,NULL,
403260,1434,INVOICE,XPO LOGISTICS,27724 Network Place,,Chicago,IL,60673-1277,,(704) 900-3080,(980) 422-0704,rachel.johnston@xpo.com,NULL,Y,0,NULL,
403261,1228,INDIGO PLASTICS - WHITESTONE,INDIGO PLASTICS INC,112-02 15th Avenue,,Whitestone,NY,,,(516) 852-2317,,leo@indigoplast.com; aakopyan@ucsincny.com,NULL,N,0,0,
403262,1292,HIGH RIDGE,On Behalf of CHS Plastics,Classic Films Inc.,2225 Gravois Road,High Ridge,MO,63049,,843-858-1966,,chuck@chsplasticsinc.com,,N,0,0,
403263,1133,JEFFERSON,Wisconsin Plastic Drain Tile,201 W Plymouth St,,Jefferson,WI,53549,,(920) 674-3332,,strmaterialinc@gmail.com; admi.strmaterialcrystal@gmail.com,NULL,N,0,0,
403264,1133,PRIMARY ADDRESS,STR MATERIAL INC.,225 Willington Way,,Oswego,IL,60543,,(630) 777-7816,,strmaterialinc@gmail.com; admi.strmaterialcrystal@gmail.com,NULL,N,0,0,
403265,1228,INDIGO PLASTICS - DEER PARK,INDIGO PLASTICS INC,171 East Industry ct.,,Deer Park,NY,11729,,(516) 852-2317,,leo@indigoplast.com; aakopyan@ucsincny.com,NULL,N,0,0,
403266,1130,MIDWEST PLASTIC RECYCLING,MIDWEST PLASTIC RECYCLING,19925 M 205,,Edwardsburg,MI,49112,,(574) 849-8759,,jbyers80@comcast.net,NULL,N,0,0,
403267,1436,INVOICE,UPPER VALLEY DISPOSAL SERVICES,PO Box 382,1285 Whitehall Ln.,St Helena,CA,94574-9682,,(707) 963-7988,,"david@uvds.com, ib@scrapmanagement.com",,Y,0,NULL,
403268,1435,INVOICE,SERYMAN PLASTICS,2324 Paulson Road,,Turlock,CA,95380-9757,,(209) 241-0595,,sergioolide@hotmail.com; wc@ucsinccy.com; ib@ucsincny.com,,Y,0,NULL,
403269,1126,ALA - MICHIGAN CITY,ALA RECYCLING INDUSTRIRES,728 West US Highway 20,,Michigan City,IN,46360,,(617) 332-3280,,kim@alarecycling.com; Daisy@alarecycling.com; alagroup@alarecycling.com,,N,0,0,
403270,1441,INVOICE,ENVIRONMENTAL RECYCLEING SOLUTIONS,2025 English Avenue,,Indianapolis,IN,46201,,(317) 622-7300,,rreveles29@yahoo.com,NULL,Y,0,NULL,
403271,1228,INDIGO PLASTICS - NEWARK,INDIGO PLASTICS INC,40 Verona Avenue,,Newark,NJ,7104,,(516) 852-2317,,leo@indigoplast.com; bob@indigoplast.com; aakopyan@ucsincny.com,,N,0,0,
403272,1442,INVOICE,KTI INC,10301 Wayzata Blvd,,Minnetonka,MN,55305,,(952) 428-7030,(952) 428-7010,afreeman@ktitrans.com,NULL,Y,0,NULL,
403273,1228,"INDIGO PLASTICS - NAPERVILLE, IL",INDIGO PLASTICS INC,1650 Shore Road,,Naperville,IL,60563,,(516) 852-2317,,leo@indigoplast.com; aakopyan@ucsincny.com,NULL,N,0,0,
403274,1126,ALA - BOSTON,ALA RECYCLING INDUSTRIRES,36 Sterling Road,,Billerica,MA,1862,,(617) 332-3280,,kim@alarecycling.com; Daisy@alarecycling.com; alagroup@alarecycling.com,,N,0,0,
403275,1443,INVOICE,UNITED PLASTIC RECYCLING INC,P.O. Box 11671,,"Montgomery,",AL,36111,,(334) 288-5002,(334) 288-5094,jandrews@unitedplasticrecycling.com; jhollinger@unitedplasticrecycling.com; awalker@unitedplasticrecycling.com; ib@ucsincny.com,,Y,0,NULL,
403276,1443,DELIVERY ADDRESS,"UNITED PLASTIC RECYCLING, INC",4290 Alatex Rd,,"Montgomery,",AL,36108,,334-288-5002,334-288-5094,jandrews@unitedplasticrecycling.com; jhollinger@unitedplasticrecycling.com; awalker@unitedplasticrecycling.com,NULL,N,0,0,
403277,1444,INVOICE,WASTE-NOT RECYCLING,1065 Poplar Street,,Loveland,CO,80534,,(970) 669-9912,,jnewman@waste-not.com; ib@scrapmanagement.com,,Y,0,NULL,
403278,1445,INVOICE,PRIORITY WAREHOUSE,1499 Sheffield Rd.,,Avon,IN,46123,,(574) 849-8759,,jbyers80@comcast.net; abuyanovskiy@ucsincny.com,,Y,0,NULL,
403279,(INV),PRIORITY WAREHOUSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL
403280,1445,AJS KILGORE ROAD,AJ's Recycling Kilgore Road,3111 East Kilgore Road,, Kalamazoo,MI,49001-5519,,(574) 849-8759,,jbyers80@comcast.net,NULL,N,0,0,
403281,1446,INVOICE,VAN WERT SOLID WASTE,1135 N. Washington,,Van Wert,OH,45891-9491,,(419) 238-7767,,recyclevw@bright.net; ib@ucsincny.com,,Y,0,NULL,
403282,1449,INVOICE,ENTROPEX,1271 Lougar Ave,,Sarnia,ON,N7S 5N5,,(519) 332-0430,(519) 332-8220,alilley@entropex.com; rtrusler@entropex.com; ap@entropex.com; ptrainor@entropex.com; shill@entropex.com; arussell@entropex.com; cyates@entropex.com,NULL,Y,0,NULL,
403283,1450,INVOICE,MARTIN COUNTY RECYCLING,500 Industrial Park Drive,PO Box 343,Loogootee,IN,47553,,(812) 295-4142,,martincodirector@frontier.com; ib@scrapmanagement.com,,Y,0,NULL,
403284,1451,INVOICE,CONTI GROUP,1661 46th Street,,Brooklyn,NY,11204,,(718) 435-8600,(718) 436-2956,conti.group@verizon.net; dsmilow@contigroup.us;contigroup.accts02@gmail.com; ib@ucsincny.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
403285,1453,INVOICE,JOHNS DISPOSAL SERVICES, 7311 Omega Cr,,Franksville,WI,53126,,(262) 473-4700,,office@johnsdisposal.com; jb@scrapmanagement.com,,Y,0,NULL,
403286,1453,"WHITEWATER, WI",JOHNS DISPOSAL SERVICES,107 County Road U,,Whitewater,WI,53190,,(262) 473-4700,,paul@johnsdisposal.com,,N,0,0,
403287,1454,INVOICE,FAR WEST FIBERS INC,PO Box 20669,,Portland,OR,97294,,(503) 200-5011,(503) 257-0502,pmiddleton@farwestfibers.com; ib@scrapmanagement.com,,Y,0,NULL,
403288,1455,INVOICE,PETOSKEY PLASTICS,1100 West Grant St,,Hartford City,IN,47348,,(231) 881-0807,,MPassino@PetoskeyPlastics.com; ib@ucsincny.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
403289,1456,INVOICE,ZLOOP NC T2 LLC,813 13th St NE,,Hickory,NC,28601,,(828) 358-4854,(800) 645-0369,BBOSTON@ZLOOP.COM; IB@UCSINCNY.COM,,Y,0,NULL,
403290,1457,INVOICE,SHUMAN PLASTICS,35 Neoga Street,,Depew,NY,14043,,(716) 685-2121,(716) 685-3236,dshuman@shuman-plastics.com; amorehouse@shuman-plastics.com; ib@ucsincny.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
403291,1130,ARROTIN,PRIORITY RECYCLING,15021 Edgerton Rd,,New Haven,IN,46774,,(260) 493-0032,,jbyers80@comcast.net,NULL,N,0,0,
403292,1458,INVOICE,FAITH RECYCLING SERVICES LLC,6520 Southern Cross Dr.,,Indianapolis,IN,46237,,(317) 937-1068,,faithrecycling@yahoo.com; ib@ucsincny.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
403293,1458,DELIVERY ADDRESS,FAITH RECYCLING SERVICES LLC,"221 South Franklin Rd, Suite 710",,Indianapolis,IN,46219,,317-937-1068,,faithrecycling@yahoo.com,NULL,N,0,0,
403294,1459,INVOICE,US RECYCLING GROUP,3508 Tumbling River Dr,,Clermont,FL,34711,US,(352) 978-1709,,steve.sullivan@ymail.com; ib@scrapmanagement.com,,Y,0,NULL,
403295,1459,US RECYCLING - HYATTSVILLE,US RECYCLING GROUP,6500 Sheriff Road,,Hyattsville,MD,20785,,(352) 978-1709,,steve.sullivan@ymail.com; wc@ucsincny.com,NULL,N,0,0,
403296,1460,INVOICE,"AMERICAN TRANSPORT GROUP, LLC",1900 W Kinzie Street,,Chicago,IL,60622,,(312) 348.1432,(312) 348.1482,cmouw@ATGfreight.com;jaring@atgfreight.com,NULL,Y,0,NULL,
403297,1461,INVOICE,MEMPHIS RECYCLING SERVICES,1131 Agnes Place,,Memphis,TN,38104,,(901) 726-1600,,sscarborough@recyclingit.com; thagerty@recyclingit.com; ib@scrapmanagement.com,,Y,0,NULL,
403298,1463,INVOICE,BAYCREST INTERNATIONAL INC,"2055 Junction Ave, Suite 228",,San Jose,CA,95131,,(408) 922-7288,,jfei@ibaycrest.com; logistics@ibaycrest.com; ib@ucsincny.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
403299,1463,BAYCREST - TX,BAYCREST INTERNATIONAL INC,Logistics Services,1985 N Central Ave,Brownsville,TX,78521,,(408) 922-7288,,jfei@ibaycrest.com; logistics@ibaycrest.com,NULL,N,0,0,
403300,1292,HIGH POINT,"CHS PLASTICS, INC.",2325 E Kivett Dr,,High Point,NC,,,843-858-1966,,chuck@chsplasticsinc.com,,N,0,0,
403301,1464,INVOICE,AMERICAN RECYCING OF WNC,1291 Sand Hill Road,,Candler,NC,28715,,(828) 418-0777,,rmoore@amrecycling.com; ib@ucsincny.com,,Y,0,NULL,
403302,1466,INVOICE,AR RECYCLING LLC,1951 Guntersville Road,,Arab,AL,35016,,(704) 303-8481,(704) 200-9765,sunny@ar-recycling.com; raghav@ar-recycling.com; ib@ucsincny.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
403303,1466,"LACEYS SPRING, AL",AR RECYCLING LLC,721 NE Fields Road,,Laceys Spring,AL,35754,,(704) 303-8481,(704) 200-9765,sunny@ar-recycling.com; raghav@ar-recycling.com; ab@ussmrecycle.com,NULL,N,0,0,
403304,1467,INVOICE,EASTERN POULTRY,63 Blanchard St,,Newark,NJ,7105,,(917) 750-4635,,meelisa@gmail.com; aa@scrapmanagement.com,,Y,0,NULL,
403305,1387,COMMUNITY RESOURCE - PLYMOUTH,"COMMUNITY RESOURCE, INC",Waters of America,9000 General Drive,Plymouth,MI,48170,,217-356-6094,,matt.snyder@communityresourceinc.com,NULL,N,0,0,
