partner_id,Type,is_remit,is_invoice_entity,is_facility,Alias,company_id,address,adderess2,city,state,zip,country,Contact,Phone,Email
ELORA PALLET,Remit,,,,INVOICE,ELORA PALLET,641 Donaldson Grove Rd.,,Elora,TN,37328,,Lester Ashley,(931) 308-7245,elorapallet@cafes.net; sa@scrapmanagement.com
EMI RECYCLING,Remit,,,,INVOICE,EMI RECYCLING,636 Commerce Street,,Stuart,VA,24171,,Sharon Mills,1-855-559-4364,sharon@emiimaging.com
EMI RECYCLING,Location,,,,PICK UP ADDRESS,EMI RECYCLING,1010 Mary Hunter Dr,,Bassett,VA,24055,,,,
EMPIRE KOSHER POULTRY,Remit,,,,INVOICE,EMPIRE KOSHER POULTRY,370 Mattern Rd,,Beaver Springs,PA,17812,,Chad Pannebaker,(717) 436-7039,chad.pannebaker@tabletrustbrands.com; ib@scrapmanagement.com
EMPIRE RECYCLING CORP,Inv/Remit,,,,INVOICE,EMPIRE RECYCLING CORP,P.O. BOX 353,,Utica,NY,13503,,Primary,(607) 729-1518,
EMPIRE RECYCLING CORP,Location,,,,"CLAY, NY","O.F.K. Wood, Inc.",4600 Weller Canning Road,,Clay,NY,13041,United States,,,
EMPIRE RECYCLING CORP,Location,,,,EMPIRE RECYCLING - BINGHAMPTON,EMPIRE RECYCLING CORP.,172 Broad Ave,,Binghamton,NY,13904,,,,
EMPIRE RECYCLING CORP,Location,,,,EMPIRE RECYCLING CORP.,EMPIRE RECYCLING CORP.,100 Corliss Avenue,,Johnson City.,NY,13790,United States,,,
EMPIRE RECYCLING CORP,Location,,,,"LIVERPOOL, NY",EMPIRE RECYCLING CORP,4642 Crossroads Park Dr,,Liverpool,NY,13088,,,,
EMTELLE,Inv/Remit,,,,INVOICE,EMTELLE,101 Mills Gap RD,Unit A,Fletcher,NC,28732,,Jermaine Taylor,(919) 413-7525,jermaine.taylor@emtelle.com; ib@scrapmanagement.com; mario.andrade@emtelle.com
ENERGYNC,Remit,,,,INVOICE,ENERGYNC,156 Industrial Ave,,Greensboro,NC,27406,,Larry Jeffries,(336) 317-0710,L.jeffries@energync.com; ib@scrapmanagement.com
ENGINEERED PLASTICS,Remit,,,,INVOICE,ENGINEERED PLASTICS,1367 W 12th Street,,Erie,PA,16501,,Jen Robison,814-453-7970,jr@engineeredplastics.com; ib@scrapmanagement.com
ENPOL,Invoice,,,,INVOICE,ENPOL,1418 Dresden Dr.,Suite 200,Atlanta,GA,30319,,Jessica Collazo,(770) 441-5033,Jessica Collazo
ENPOL,Location,,,,918 PORTER STREET,ENPOL,918 Porter Street,,Streator,IL,61364,United States,,,
ENPOL,Location,,,,"ALLENDALE, MI",ENPOL / WESTLAND SERVICES,5224 Rich St,,Allendale,MI,49401,,Zach,616-895-3000,
ENTERPRIZE CONTAINER CORP,Remit,,,,INVOICE,ENTERPRIZE CONTAINER CORP,Lockbox # 646404,PO BOX 646404,Cincinnati,OH,45264-6404,United States,Rodney,9312700341,rodney@enterprizecontainer.com; sa@scrapmanagement.com; zac@enterprizecontainer.com; m.edde@enterprizecontainer.com
ENTERPRIZE CONTAINER CORP,Location,,,,LEWISBURG TN,ENTERPRIZE CONTAINER CORPORATION,671 Garrett Pkwy,,Lewisburg,TN,37091,,Zac Hennessy,(931) 797-2523,zac@enterprizecontainer.com
ENTERPRIZE CONTAINER CORP,Location,,,,MEMPHIS TN,ENTERPRIZE CONTAINER CORP,285 W Trigg Avenue,,Memphis,TN,38106,,Zac Hennesy,(931) 982-3041,zac@enterprizecontainer.com
ENVIRONMENTAL WASTE RECYCLING INC,Inv/Remit,,,,INVOICE,ENVIRONMENTAL WASTE RECYCLING INC,8420 Rayson Rd.,,Houston,TX,77080,,Maikel Basulto Quiros,786 307 8781,envwasrec@gmail.com; ib@ucsincny.com
ENVIROVISION TECHNOLOGIES LLC,Inv/Remit,,,,INVOICE,ENVIROVISION TECHNOLOGIES LLC,PO Box 1029,,Linwood,NC,27299,,Chris Cobb,855-333-0133,CCobb@evtusa.com
ENVIROVISION TECHNOLOGIES LLC,Location,,,,"CLINTON, IA",ENVIROVISION TECHNOLOGIES LLC,1959 S. 21st St.,,Clinton,IA,52732,United States,Chris Cobb,319-504-2099,ccobb@evtusa.com
ENVIROVISION TECHNOLOGIES LLC,Location,,,,"GASTONIA, NC",ENVIROVISION TECHNOLOGIES LLC,1124 Isley Drive,,Gastonia,NC,28052,,Lisa Boaz,,lboaz@evtusa.com;bbeaver@evtusa.com
ENVIROVISION TECHNOLOGIES LLC,Location,,,,"LEXINGTON, NC",ENVIROVISION TECHNOLOGIES LLC,632 Dixon St,,Lexington,NC,27292,,Lisa Boaz,,lboaz@evtusa.com;bbeaver@evtusa.com
ENVISION ECOPLAST GROUP,Inv/Remit,,,,INVOICE,CONSOLIDATED CONTAINER COMPANY LP,10861 Mill Valley Road,,Omaha,NE,68154,,Joe Shamatta,(678) 742-4622,joe.shamatta@envisionplastics.com; ib@scrapmanagement.com
ENVISION ECOPLAST GROUP,Location,,,,PICK UP ADDRESS REIDSVILLE NC,ENVISION ECOPLAST GROUP,606 B Walters Street,,Reidsville,NC,27320,,Joe Shamatta,(678) 742-4622,joe.shamatta@envisionplastics.com; Brent.Hopper@envisionplastics.com; ib@ucsincny.com
EPES LOGISTICS SERVICES INC,Remit,,,,INVOICE,EPES LOGISTICS SERVICES INC,PO BOX 35884,,Greensboro,NC,27425,,Gideon Scott,(800) 659-1117 x1917,gideon.scott@epeslogistics.com; emma.broughton@epeslogistics.com
EPES LOGISTICS SERVICES INC,Location,,,,PRIMARY ADDRESS,EPES LOGISTICS SERVICES INC,538A North Regional Road,,Greensboro,NC,27409,,,,
ETERNITY SOLUTIONS LLC,Remit,,,,INVOICE,ETERNITY SOLUTIONS LLC,PO Box 979,,Deer Park,NY,11729,,Andi Smit,631-203-7814,andy@eternitylogistics.co
EVA RECYCLING,Remit,,,,INVOICE,EVA RECYCLING,16585 White Oak Ave.,,Lowell,IN,46356,,Elmer Garcia,,elmer.evarecycling@gmail.com
EVA RECYCLING,Location,,,,CHICAGO IL,EVA RECYCLING,9301 S Genoa Ave,,Chicago,IL,60620,,Elmer Garcia,,elmer.evarecycling@gmail.com;elmer.evarecycling@gmail.com
EVA RECYCLING WAREHOUSE,Primary,,,,WAREHOUSE,EVA RECYCLING,9301 S Genoa Ave,,Chicago,IL,60620,,Elmer Garcia,,elmer.evarecycling@gmail.com
,Remit,,,,INVOICE,EVA RECYCLING,16585 White Oak Ave.,,Lowell,IN,46356,,Elmer Garcia,,elmer.evarecycling@gmail.com
EVANS DELIVERY - WEST CONTRACT,Remit,,,,INVOICE,EVANS DELIVERY,PO Box 62892,,Baltimore,MD,21264,,Tina Cozzi,(708) 389-0609,Tina.cozzi@westcontract.com
EVERGREEN PLASTICS,Invoice,,,,INVOICE,EVERGREEN PLASTICS,202 Watertower Drive,,Clyde,OH,43410,United States,Mike Sandoval,(419) 547-1400,AccountsPayable@evergreenplastics.com; msandoval@evergreenplastics.com; jdick@evergreentogether.com
EVERGREEN RECYCLERS,Primary,,,,INVOICE,EVERGREEN RECYCLERS,240 Novy Street,,Jackson,TN,38301,,Kevin Nolen,731-424-7505,knolen4@msn.com; ib@scrapmanagement.com
EVERGREEN RECYCLERS,Remit,,,,PRIMARY ADDRESS,EVERGREEN RECYCLERS,PO Box 936,,Jackson,TN,38302,,,,
EVERGREEN RECYCLING,Remit,,,,INVOICE,EVERGREEN RECYCLING,1110 Everman Pkwy,,FORT WORTH,TX,76140,United States,Jillian Huah,(817) 229- 0285,jillian.dornak@evergreen-recycling.com; monica.smith@evergreen-recycling.com; rp@scrapmanagement.com
EWS ALABAMA INC,Remit,,,,INVOICE,EWS ALABAMA INC,402 Webster Chapel Road,,Glencoe,AL,35905,,Larry Penfield,843-599-9392,larryp@ewsalabama.com
EWS ALABAMA INC,Location,,,,ENVIRONMENTAL WASTE - EL PASO,ENVIRONMENTAL WASTE SVS INC - EL PASO,9820 Railroad Drive,,El Paso,TX,79924,,Larry Penfield,843-599-9392,larryp@ewsalabama.com
EXPORT HANDLING SERVICES,Remit,,,,INVOICE,EXPORT HANDLING SERVICES,11467 40th Ave,,Allendale,MI,49401,,Chistopher Whitaker,616 826 5302,chriswhitaker@exporthandlingservices.com
EXPORT HANDLING SERVICES,Location,,,,POMONA CA,EXPORT HANDLING SERVICES,900 E 2nd Street,,Pomona,CA,9176,,,,
EXPRESS LOGISTICS INC,Remit,,,,INVOICE,EXPRESS LOGISTICS INC,PO Box 628,,Waukee,IA,50263,United States,Aric Cunningham,866.470.2776,support@exp-logistics.com
EXTERA,Inv/Remit,,,,INVOICE,EXTERA,PO BOX 4148,,Mooresville,NC,28117,United States,Josh Jones,(704) 218-0260,joshj@resourcemhr.com; jasong@resourcemhr.com; ib@scrapmanagement.com
EXTERA,Location,,,,PRIMARY ADDRESS,EXTERA,124 Commerce Blvd,,Statesville,NC,28625,,,,
EXXACT EXPRESS,Remit,,,,INVOICE,EXXACT EXPRESS,1025 N. Chestnut Rd,,Lakeland,FL,33805,,Carter J. Barnatt,(813) 469-3752,Cbarnatt@exxact.net
FAIRFIELD PALLET,Inv/Remit,,,,INVOICE,FAIRFIELD PALLET,282 Rockville Rd,,Bridgeton,NJ,8302,,Danny,856-455-7039,pallets@fairfieldpallet.com
FAIRFIELD PROCESSING CORPORATION,Remit,,,,INVOICE,FAIRFIELD PROCESSING CORPORATION,PO Box 1157,,Danbury,CT,06813-1157,United States,Ken Essex,203.797.3023,Kene@fairfieldworld.com; rp@scrapmanagement.com
FAIRFIELD PROCESSING CORPORATION,Location,,,,PICK UP ADDRESS,FAIRFIELD PROCESSING CORPORATION,108 Beaver Brook Road,,Danbury,CT,6810,United States,,,
FAIRWAY PACKAGING,Remit,,,,INVOICE,FAIRWAY PACKAGING,354 Old Bay Lane,,Havre de Grace,MD,21078,,Kevin,443-307-7653,kevin@fairwaypackaging.com; ib@scrapmanagement.com
FAIRWAY PACKAGING,Location,,,,ABERDEEN MD,FAIRWAY PACKAGING,1100 Woodley Rd,,Aberdeen,MD,21001,,Adam,717-740-9030,
FAITH RECYCLING SERVICES LLC,Inv/Remit,,,,INVOICE,FAITH RECYCLING SERVICES LLC,6520 Southern Cross Dr.,,Indianapolis,IN,46237,,Kelly Smith,(317) 937-1068,faithrecycling@yahoo.com
FAITH RECYCLING SERVICES LLC,Location,,,,DELIVERY ADDRESS,FAITH RECYCLING SERVICES LLC,"221 South Franklin Rd, Suite 710",,Indianapolis,IN,46219,,Kelly Smith,317-937-1068,faithrecycling@yahoo.com
FALCON PAPERS,Inv/Remit,,,,INVOICE,FALCON PAPERS,2 Terminal Way,Building A,Avenel,NJ,7001,United States,Tony Bhatia,732-931-7001 x 204,tarun@falconpapers.com; ib@scrapmanagement.com
FALCON PAPERS,Location,,,,SOUTH HOLLAND IL,FALCON PAPERS,330 W Armory Dr,,South Holland,IL,60473,,Tony Bhatia,732-931-7001 x 204,tarun@falconpapers.com; sh.warehouse@falconpapers.com; inbound@falconpapers.com; ib@scrapmanagement.com;tarun@falconpapers.com
FAR WEST FIBERS INC,Remit,,,,INVOICE,FAR WEST FIBERS INC,PO Box 20669,,Portland,OR,97294,,Pete Middleton,(503) 200-5011,pmiddleton@farwestfibers.com; ib@ucsincny.com
FAR WEST FIBERS INC,Location,,,,HILLSBORO,"FAR WEST FIBERS, INC",6440 SE Alexander Street,,Hillsboro,OR,97123,United States,,,
FAST GROWING TREES,Inv/Remit,,,,INVOICE,FAST GROWING TREES,2621 Old Nation Rd,,Fort Mill,SC,,United States,jfrolich,(615) 390- 2686,jfrolich@fast-growing-trees.com; aa@scrapmanagement.com
FASTENAL CO,Remit,,,,INVOICE,FASTENAL CO,940 W Wilbeth Rd,,Akron,OH,44314,United States,Shaun Snarski,330-861-5439,ssnarski@fastenal.com; rodavis@fastenal.com; ib@scrapmanagement.com
FCC ENVIRONMENTAL SERVICES,Invoice,,,,INVOICE,FCC ENVIRONMENTAL SERVICES,5200 Simpson Stuart Rd,,Dallas,TX,75241,,Andrea Rodriguez,(469) 620-0971,andrea.rodriguez@fccenvironmental.com; eva.soto@fccenvironmental.com; marquita.stell@fccenvironmental.com; ib@scrapmanagement.com
FCC ENVIRONMENTAL SERVICES,Location,,,,"HOUSTON, TX",FCC ENVIRONMENTAL SERVICES,9172 Ley Rd,,Houston,TX,77078,,Andrea,(469) 620-0971,andrea.rodriguez@fccenvironmental.com
FCC ENVIRONMENTAL SERVICES,Remit,,,,PRIMARY ADDRESS,FCC ENVIRONMENTAL SERVICES,PO BOX 654383,,DALLAS,TX,75265,,,,
FCI SCHUYLKILL/ UNICOR RECYCLING,Remit,,,,FCI SCHUYLKILL/ UNICOR RECYCLING,FCI SCHUYLKILL/ UNICOR RECYCLING,I-81(exit 116) & Rt 901 West,,Minersville,PA,17954,,Tim Leiby,570-544-7342,tleiby@central.unicor.gov
FEDERAL CORRECTIONAL INSTITUTION,Remit,,,,INVOICE,FEDERAL CORRECTIONAL INSTITUTION,"3625 F C I Rd, Marianna, FL 32446",,Marianna,FL,32446,United States,R. Russ,803-637-1500 x 1549,rruss@bop.gov; ib@scrapmanagement.com
FEDERAL CORRECTIONAL INSTITUTION,Location,,,,"EDGEFIELD, SC",FEDERAL CORRECTIONAL INSTITUTION,501 Gary Hill RD,,Edgefield,SC,29824,,Ruben Garcia,803-637-1500 x 1549,R20garcia@bop.gov
FEDERAL INTERNATIONAL,Inv/Remit,,,,PRIMARY,FEDERAL INTERNATIONAL,PO Box 203505,,Dallas,TX,75320-3505,,rongeri,(214) 794-5896,rongeri@federalinternational.com
FEDERAL INTERNATIONAL,Location,,,,FEDERAL INTERNATIONAL,FEDERAL INTERNATIONAL,7935 Clayton Road,,St. Louis,MO,63117,United States,rongeri,214-794-5896,rongeri@federalinternational.com
FEDERAL INTERNATIONAL,Location,,,,HUMBLE TX,FEDERAL INTERNATIONAL,6201 Rankin Road,,Humble,TX,77396,,,,
FEDERAL RECYCLING & WASTE SOLUTIONS,Inv/Remit,,,,INVOICE,FEDERAL RECYCLING & WASTE SOLUTIONS,PO Box 203505,,Dallas,TX,75320-3505,United States,Aaron Freedman,717-236-7971,hbgwastepaper@gmail.com; rp@scrapmanagement.com
FEDEX,Remit,,,,INVOICE,FEDEX,6600 CSX Way,,Charlotte,NC,28214,,Cassandra Walaszek,704-395-4161,cassandra.walaszek@fedex.com; ib@scrapmanagement.com
FEDEX GROUND BING 0137,Remit,,,,INVOICE,FEDEX GROUND BING 0137,265 Industrial Park Drive,,Binghamton,NY,13904,,Sandi Panko,607-251-5357,sandra.panko@fedex.com
FENCE FINDERS LLC,Remit,,,,INVOICE,FENCE FINDERS LLC,1290 Lincoln Ave,,Waukesha,WI,53186,,Andy Jeffrey,262-424-6146,Andy@milwaukeefencefinders.com; jim@fencefinders.com; aakopyan@ucsincny.com
FHU WE R EXPORTING SP ZOO,Remit,,,,INVOICE,FHU WE R EXPORTING SP ZOO,Prymasa Wysznskiego,"13/11,26300",Opoczno,,,,Michal Marciniak,48618801038,info@fhuwerexporting.com; ib@scrapmanagement.com
FIBERON,Inv/Remit,,,,INVOICE,FIBERON,181 Random Drive,,New London,NC,28127,United States,Ray Hampton,704-463-7118,ray.hampton@fiberondecking.com; ib@ucsincny.com
FIBERON,Location,,,,DELIVERY ADDRESS,FIBERON,44017 US HIGHWAY 52 NORTH,,New London,NC,28127,United States,,,
FIBRE DRUM SALES INC,Remit,,,,INVOICE,FIBRE DRUM SALES INC,2414 West 139th Place,,Posen,IL,60469,,Brian,708-597-3794,brian@fdspackaging.com; abuyanovskiy@ucsincny.com
FIRST STAR LOGISTICS LLC,Remit,,,,INVOICE,FIRST STAR LOGISTICS LLC,PO Box 912394,,Denver,CO,80291-2394,,Tyler Hughes,812-916-4051,thughes@firststarllc.com
FIRSTAR FIBER,Inv/Remit,,,,INVOICE,FIRSTAR FIBER,10330 I Street,,Omaha,NE,68127,,Lee Cornell,(402) 894-0003,LeeCornell@FirstarFiber.com; jenbacon@firstarfiber.com; lm@ucsincny.com
FL PLASTIC LLC,Inv/Remit,,,,INVOICE,FEATHER LAKE PLASTIC LLC,4127 SW 19th Place,,Cape Coral,FL,33914,,Mike Smith,(217) 474-0701,mike@flplasticllc.com; FLPlastic@outlook.com; strmaterialinc@gmail.com; ab@ucsincny.com
FL PLASTIC LLC,Location,,,,"DAYTON, OH",FL Plastic C/O CTC,943 Woodley Street,,Dayton,OH,45403,,mike,(217) 474-0701,mike@flplasticllc.com; FLPlastic@outlook.com; strmaterialinc@gmail.com; ab@ucsincny.com
FLEETGENIUS,Remit,,,,INVOICE,FLEETGENIUS,1808 Norwood St. SW,,Lenoir,NC,28645,,John Cook,(828) 568-0711,jcook@fleetgenius.com
FLEX TECH HOSE & TUBING LLC,Remit,,,,INVOICE,FLEX TECH HOSE & TUBING LLC,1100 Civic Center Loop,,San Marcos,TX,78666,,Rusty St.Peter,512-396-2667,russtp@flextechhose.com
FLIPPING IRON INC,Remit,,,,INVOICE,FLIPPING IRON INC,PO Box 70328,,Bakersfield,CA,93387,,Theron Smith,(661) 557-1627,Theron@FlippingIronInc.com; kristi@flippingironinc.com; ib@scrapmanagement.com
FLIPPING IRON INC,Location,,,,BAKERSFIELD CA,FLIPPING IRON INC,186-B Quantico Ave,,Bakersfield,CA,93307,,,,
FLIPPING IRON INC,Location,,,,FRESNO CA,PRINSCO,2839 S Cherry Ave,,Fresno,CA,93706,,,,
FLOBOTICS LLC,Invoice,,,,INVOICE,FLOBOTICS LLC,8048 Howard Ave,,Munster,IN,46321,United States,Karol,,k.mielnicki@flobotics.io
FLORES PALLET LLC,Remit,,,,INVOICE,FLORES PALLET LLC,6101 Dixie Drive,,Houston,TX,77087,,Lazaro Flores,713-645-1022,lazaroflores@florespallets.com; maria@florespallets.com; rp@scrapmanagement.com
FLORIDA PLASTIC RECYCLING,Remit,,,,INVOICE,FLORIDA PLASTIC RECYCLING,5220 New Kings Road,,Jacksonville,FL,32209,United States,Hilton Neto,(904) 379-2057,Hneto@floridaplasticrecycling.com; ib@scrapmanagement.com
FOAM PACK INDUSTRIES,Remit,,,,INVOICE,FOAM PACK INDUSTRIES,72 Fadem Road,,Springfield,NJ,7081,,Mitch Goodstein,(908) 208-1949,mitch@FOAM-PACK.COM; sa@scrapmanagement.com
FORT JACKSON ARMY BASE,Inv/Remit,,,,INVOICE,FORT JACKSON ARMY BASE,3392 Magruder Ave.,DFMWR / Qualified Recycling Program (QRP),Columbia,SC,29207-5608,United States,Ernest Dicks,(803) 751-1110,ernest.b.dicks.naf@mail.mil; dicks.ernest@yahoo.co.uk
FORT JACKSON ARMY BASE,Location,,,,Pick-Up Address,FORT JACKSON ARMY BASE,BLDG 5671 Lee Road,,Columbia,SC,29207,United States,,,
FORT KNOX QRP,Remit,,,,INVOICE,US TREASURY DEPT - FORT KNOX QRP,309 Frazier Road,Bldg 2962,Fort Knox,KY,40121,,Sandra McGhee,(502) 624-5907,army.knox.qrp@mail.mil; aa@scrapmanagement.com
FORT PAYNE RECYCLING,Primary,,,,INVOICE,FORT PAYNE RECYCLING,406 Logan St SE,,Fort Payne,AL,35967,United States,Patrick Dunne,(256) 845-8897,pdunne@fortpayne.org; sa@scrapmanagement.com
CITY OF FORT PAYNE,Remit,,,,PRIMARY ADDRESS,CITY OF FORT PAYNE,100 ALABAMA  AVENUE NW,,FORT PAYNE,AL,35967,,,,
FORT STEWART ARMY BASE,Remit,,,,INVOICE,FORT STEWART ARMY BASE,1550 Veterans Parkway,Building 1137,Fort Stewart,GA,31313,,Johnny N. Davis,(912) 767-8880,johnny.n.davis.civ@mail.mil; ib@scrapmanagement.com
FORTUNE SKY RECYCLING,Remit,,,,INVOICE,FORTUNE SKY RECYCLING,4210 BF Goodrich Blvd,,Memphis,TN,38118,United States,Vincent Yu,(901) 624-2866,vincent@fortune-recycling.com; ib@scrapmanagement.com
FOUNTAIN VALLEY ENTERPRISE INC,Remit,,,,INVOICE,FOUNTAIN VALLEY ENTERPRISE INC,14986 County Road 20,,Fayette,OH,43521,,Jessica Gilmore,(440) 238-5454,fvetrucking@windstream.net
FOUR SEASONS PRODUCE,Inv/Remit,,,,INVOICE,FOUR SEASONS PRODUCE,400 Wabash Rd,,Ephrata,PA,17522,United States,Randy,(717) 629-9949,randyg@fsproduce.com; rp@scrapmanagement.com
FOUR WAY PALLET,Remit,,,,INVOICE,FOUR WAY PALLET,191 E 2nd St,,Huntington Station,NY,11746,United States,Jay & Charlotte,(631) 673-4700,"fourwaypallets@aol.com; rp@scrapmanagement.com, fourwaypallets@aol.com"
FOX PLASTIC,Remit,,,,INVOICE,FOX PLASTIC,247 Cleghorn,,St.Lambert QC,,J4R 2J5,CA,Kahlil Maalouf,514-581-0845,Info@foxplastic.com; rp@scrapmanagement.com
FOX PLASTIC,Location,,,,WAREHOUSE,FOX PLASTIC,4753 Boulevard des Grandes Prairies,"Saint Leonard, Qc",,,H1R 1A5,CA,Kahlil Maalouf,514-581-0845,Info@foxplastic.com
FRANKFORT PLASTICS INC,Remit,,,,INVOICE,FRANKFORT PLASTICS INC,2021 West County Rd 0 NS,,Frankfort,IN,46041,,Sasi Noothalapat,931-510-0525,sasi@frankfortplastics.com; sa@scrapmanagement.com
FRANKLIN PALLET RECYCLING,Remit,,,,INVOICE,FRANKLIN PALLET RECYCLING,116 Ogles Ave,,Franklin,KY,42134,,Kelly Gregory,,frpallet@bellsouth.net; sa@scrapmanagement.com
FRANKLIN PLASTICS,Inv/Remit,,,,INVOICE,FRANKLIN PLASTICS,120 South Avenue,,Battle Creek,MI,49014,,Travis & Leslie,(269) 966-8851,travis@franklin-scrap.com; Leslie@franklin-scrap.com; ab@scrapmanagement.com; officeassistant@franklin-scrap.com; Sonya@franklin-scrap.com
FRANKLIN PLASTICS,Location,,,,221 S UNION,FRANKLIN PLASTICS,221 S Union Street,BLDG 34,Battle Creek,MI,49014,,,,
FRANKLIN PLASTICS,Location,,,,BATTLE CREEK MI,FRANKLIN PLASTICS,1525 Hill Brady Rd.,,Battle Creek,MI,49037,United States,,,
FREEHOLD CARTAGE INC,Remit,,,,INVOICE,FREEHOLD CARTAGE INC,PO Box 5010,,Freehold,NJ,07728-5010,,Sara Blanchet,(732) 462-1001,tblanchet@freeholdcartage.com; sblanchet@freeholdcartage.com; nfernandes@freeholdcartage.com
FREEHOLD CARTAGE INC,Location,,,,"FREEHOLD CARTAGE, INC.","FREEHOLD CARTAGE, INC.",825 Highway 33,,Freehold,NJ,7728,United States,Sara Blanchet,732-462-1001,tblanchet@freeholdcartage.com; sblanchet@freeholdcartage.com
FREEPOINT ECO-SYSTEMS SUPPLY & TRADING,Remit,,,,INVOICE,FREEPOINT ECO-SYSTEMS SUPPLY & TRADING,58 Commerce Rd,,Stamford,CT,6902,,Jerrold Carter,475-359-3319,JCarter@freepoint.com; ib@scrapmanagement.com
FREIGHTPROS,Remit,,,,INVOICE,FREIGHTPROS,2535 Brockton Dr,Suite 500,Austin,TX,78758,United States,,,
FREIGHTQUOTE.COM,Primary,,,,PRIMARY,FREIGHTQUOTE.COM,901 Carondelet Ave,,Kansas City,MO,64114,United States,Mike Ward,816.949.6792 x6792,Michael.Ward@freightquote.com;Michael.Ward@freightquote.com
FREIGHTQUOTE.COM,Remit,,,,PRIMARY ADDRESS,FREIGHTQUOTE.COM,PO Box 9121,,Minneapolis,MN,55480,,,,
FREIGHTWAYS CORP,Remit,,,,PRIMARY,FREIGHTWAYS CORP,2785 Fairview Ave N.,,Roseville,MN,55112,,ReAnn Thompson,(218) 462-2055,freightways@pinebrez.com;freightways@pinebrez.com
FRICKS PALLET COMPANY,Remit,,,,INVOICE,FRICKS PALLET COMPANY,101 Go Forth Road,,Ft. Worth,TX,76126,United States,Greg & Jennifer Torrence,817-551-5607,GMC@frickspallet.com; jtorrence@frickspallet.com; rp@scrapmanagement.com
FRIEDMAN RECYCLING,Inv/Remit,,,,INVOICE,FRIEDMAN RECYCLING,3640 W. Lincoln St.,,Phoenix,AZ,85009,,Bret Burrer,602-484-4973,BBurrer@friedmanrecycling.com; SHernandez@friedmanrecycling.com; ALucero@friedmanrecycling.com; ib@ucsincny.com
FROZEN DESSERT SUPPLIES,Inv/Remit,,,,INVOICE,FROZEN DESSERT SUPPLIES,802 N 41st,,Bethany,MO,64424,,Jeni Meng,(480) 428-1999,logistics@Frozendessertsupplies.com; ib@scrapmanagement.com
FRYMAN'S RECYCLING,Inv/Remit,,,,INVOICE,FRYMAN'S RECYCLING,300 E. Railroad St.,,Dowagiac,MI,49047,,Jerry Fryman,269-782-0959,jerry@frymansrecycling.com; lm@scrapmanagement.com
FRYMAN'S RECYCLING,Location,,,,"DOWAGIAC, MI",FRYMAN'S RECYCLING,58011 M-51 South,,Dowagiac,MI,49047,,,,
FSI INC,Remit,,,,INVOICE,FSI INC,360 Aqua Chem Dr,,Charlotte,NC,28208,United States,Brian,(704) 596-0555,&lt;brian@fsiinc.biz&gt;
FT STEWART ARMY BASE,Primary,,,,INVOICE,FT STEWART ARMY BASE,1042 William H Wilson Ave,Bldg 622,Fort Stewart,GA,31314,United States,Johnny Davis,(912) 767-8880,johnny.n.davis.civ@mail.mil; ibeylin@ucsincny.com
US TREASURY DEPARTMENT - DPW Environmental Division,Remit,,,,PRIMARY ADDRESS,US TREASURY DEPARTMENT - DPW Environmental Division,ATTN: Recycling Section,"1550 Veterans Parkway, Bldg 1137",Fort Stewart,GA,31314-4927,,,,
FULL CIRCLE RECYCLING,Remit,,,,INVOICE,ATLANTA RECYCLING SOLUTIONS,1280 Old Alpharetta Rd,,Alpharetta,GA,30005,United States,Cynthia,(713) 380-1549,Cgillis@atlantarecyclingsolutions.com; ib@scrapmanagement.com
FULL CIRCLE TECHNOLOGIES LLC,Remit,,,,INVOICE,FULL CIRCLE TECHNOLOGIES LLC,992 Handley Road,,Lyndhurst,OH,44312,,John Terry,330-732-7145,haricc@gmail.com; jterryfullcircletechllc@gmail.com
FULL CIRCLE TECHNOLOGIES LLC,Location,,,,AMWARE - Akron OH,AMWARE Warehouse,2700 Gilchrist Road,,Akron,OH,44306,,Scott,330-734-0050,
FULL CIRCLE TECHNOLOGIES LLC,Location,,,,Barberton OH,FULL CIRCLE TECHNOLOGIES LLC,345 15th Street NW,,Barberton,OH,44305,,Hari Chandra,330-732-7145,haricc@gmail.com;haricc@gmail.com;haricc@gmail.com
FULMER LOGISTICS SERVICES INC,Remit,,,,INVOICE,FULMER LOGISTICS SERVICES INC,P.O. BOX 202056,,DALLAS,TX,75320-2056,,Robert Heywood,585-617-5097,roberth@fulmerls.com
FURROW AUCTION COMPANY,Remit,,,,INVOICE,FURROW AUCTION COMPANY,10319 Cogdill Rd,,Knoxville,TN,37932,,,,
FURROW AUCTION COMPANY,Location,,,,SHELBYVILLE KY,FURROW AUCTION COMPANY,591 Co Op Loop,,Shelbyville,KY,40069,,Stephen Grubbs,859-583-4812,Stephen.Grubbs@outlook.com;Stephen.Grubbs@outlook.com;Stephen.Grubbs@outlook.com
FV RECYCLING,Inv/Remit,,,,INVOICE,FV RECYCLING,6184 Hwy 98 W,Suite 210,Hattiesburg,MS,39402,United States,Greg Suber,(601) 310-6327,greg.suber@fvrecycling.com; ib@scrapmanagement.com
FV RECYCLING,Location,,,,JACKSON MS,FV RECYCLING,3010 N Mill Street,,Jackson,MS,39216,,Carlton Reid,,carlton.reid@fvrecycling.com
FV RECYCLING,Location,,,,MEMPHIS TN,NISSAN,5605 Holmescrest Ln,,Memphis,TN,38118,United States,Carlton Reid,,carlton.reid@fvrecycling.com;carlton.reid@fvrecycling.com
